ID, COS (30)(Mg/ha) ,LATITUD,LONGITUD,año muestro,Referencia,PROVINCIA
Perez -24.875-64.22539,47.7,-24.875,-64.22539,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.87452-64.24171,42.94,-24.87452,-64.24171,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.87436-64.24314,34.59,-24.87436,-64.24314,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.87431-64.244,30.31,-24.87431,-64.244,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.88127-64.25858,54.33,-24.88127,-64.25858,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.88208-64.25892,56.08,-24.88208,-64.25892,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Berhon-36.21589-64.26092,44.53,-36.21589,-64.26092,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-36.21589-64.26092,56.13,-36.21589,-64.26092,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-34.79254-64.32903,8.44,-34.79254,-64.32903,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-34.79254-64.32903,24.69,-34.79254,-64.32903,2008,"Berhongaray et al., (2013)",Córdoba
Perez -24.98966-64.3439,56.41,-24.98966,-64.3439,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.98874-64.34434,85.51,-24.98874,-64.34434,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.98794-64.34445,56.73,-24.98794,-64.34445,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Sainz -33.15566-64.34514,52.06,-33.15566,-64.34514,2011,Sainz Rozas et al. (2011),Córdoba
Perez -24.98423-64.34749,53.06,-24.98423,-64.34749,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.98474-64.34825,48.06,-24.98474,-64.34825,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.98493-64.34867,39.01,-24.98493,-64.34867,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.98406-64.35205,74.32,-24.98406,-64.35205,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Sainz -34.15925-64.37687,26.95,-34.15925,-64.37687,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.15916-64.37713,30.76,-34.15916,-64.37713,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.43709-64.37959,24.02,-34.43709,-64.37959,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.43728-64.38097,22.61,-34.43728,-64.38097,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.95054-64.38312,27.83,-33.95054,-64.38312,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.95099-64.38367,25.94,-33.95099,-64.38367,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.17396-64.39336,42.5,-33.17396,-64.39336,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.39683-64.41994,39.65,-33.39683,-64.41994,2011,Sainz Rozas et al. (2011),Córdoba
Perez -24.98327-64.5247,55.87,-24.98327,-64.5247,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.88066-64.5848,66.84,-24.88066,-64.5848,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Berhon-36.71054-64.60712,33.32,-36.71054,-64.60712,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-36.71054-64.60712,10.18,-36.71054,-64.60712,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-33.6143-64.61389,25.89,-33.6143,-64.61389,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-33.6143-64.61389,39.37,-33.6143,-64.61389,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-34.1721-64.65909,16.06,-34.1721,-64.65909,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-34.1721-64.65909,26.79,-34.1721,-64.65909,2008,"Berhongaray et al., (2013)",Córdoba
Sainz -36.222853-64.685953,59.29,-36.222853,-64.685953,2010,Sainz Rozas et al. (2011),Buenos Aires
Berhon-35.05454-64.71228,14.48,-35.05454,-64.71228,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-35.05454-64.71228,20.5,-35.05454,-64.71228,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-37.41192-64.72838,32.93,-37.41192,-64.72838,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-37.41192-64.72838,44.2,-37.41192,-64.72838,2008,"Berhongaray et al., (2013)",La Pampa
Huidob-24.96775-65.39245,77.47,-24.96775,-65.39245,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96759-65.39261,58.79,-24.96759,-65.39261,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96753-65.39301,45.45,-24.96753,-65.39301,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96556-65.40125,15.46,-24.96556,-65.40125,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96569-65.40141,22.28,-24.96569,-65.40141,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96573-65.40156,24.47,-24.96573,-65.40156,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96544-65.40158,17.32,-24.96544,-65.40158,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96578-65.40159,21.57,-24.96578,-65.40159,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96592-65.40175,29.43,-24.96592,-65.40175,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.92758-65.43219,19.65,-24.92758,-65.43219,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.92793-65.43223,21.1,-24.92793,-65.43223,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.92831-65.43231,23.5,-24.92831,-65.43231,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897419-65.465539,82.48,-24.897419,-65.465539,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89742-65.46554,90.08,-24.89742,-65.46554,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897331-65.465789,63.62,-24.897331,-65.465789,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89733-65.46579,90.5,-24.89733,-65.46579,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897353-65.465872,73.04,-24.897353,-65.465872,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897247-65.465889,60.35,-24.897247,-65.465889,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897217-65.465964,36.8,-24.897217,-65.465964,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897217-65.465964,47.52,-24.897217,-65.465964,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897542-65.465983,43.71,-24.897542,-65.465983,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897292-65.465983,45.97,-24.897292,-65.465983,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897608-65.466003,19.07,-24.897608,-65.466003,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897608-65.466003,30.85,-24.897608,-65.466003,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.8972-65.466056,50.83,-24.8972,-65.466056,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897461-65.466122,31.33,-24.897461,-65.466122,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897589-65.466344,41.11,-24.897589,-65.466344,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897494-65.466375,25.13,-24.897494,-65.466375,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89779-65.46652,43.85,-24.89779,-65.46652,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89779-65.46652,26.35,-24.89779,-65.46652,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89779-65.46652,41.97,-24.89779,-65.46652,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89785-65.46654,48.8,-24.89785,-65.46654,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89785-65.46654,27.32,-24.89785,-65.46654,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89785-65.46654,34.03,-24.89785,-65.46654,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89791-65.46659,49.64,-24.89791,-65.46659,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89791-65.46659,35.36,-24.89791,-65.46659,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89791-65.46659,32.92,-24.89791,-65.46659,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89797-65.46664,50.02,-24.89797,-65.46664,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89797-65.46664,43.44,-24.89797,-65.46664,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89797-65.46664,38.89,-24.89797,-65.46664,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89806-65.46669,45.93,-24.89806,-65.46669,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89806-65.46669,38.99,-24.89806,-65.46669,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89814-65.46673,49.07,-24.89814,-65.46673,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89814-65.46673,31.23,-24.89814,-65.46673,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89814-65.46673,33.99,-24.89814,-65.46673,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89821-65.46678,48.46,-24.89821,-65.46678,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89821-65.46678,30.09,-24.89821,-65.46678,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89821-65.46678,42.36,-24.89821,-65.46678,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89827-65.46681,42.83,-24.89827,-65.46681,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89827-65.46681,31.72,-24.89827,-65.46681,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89827-65.46681,36.96,-24.89827,-65.46681,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89827-65.46681,32.07,-24.89827,-65.46681,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89834-65.46684,45.63,-24.89834,-65.46684,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89834-65.46684,42.26,-24.89834,-65.46684,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89834-65.46684,40.91,-24.89834,-65.46684,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89837-65.46688,49.76,-24.89837,-65.46688,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89837-65.46688,35.49,-24.89837,-65.46688,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89837-65.46688,32.8,-24.89837,-65.46688,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89849-65.46695,44.38,-24.89849,-65.46695,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89849-65.46695,29.8,-24.89849,-65.46695,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89849-65.46695,24.8,-24.89849,-65.46695,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89853-65.46699,42.73,-24.89853,-65.46699,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89853-65.46699,16.94,-24.89853,-65.46699,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89853-65.46699,27.46,-24.89853,-65.46699,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.898858-65.468625,40.01,-24.898858,-65.468625,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.899222-65.468911,41.87,-24.899222,-65.468911,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.899703-65.469153,39.84,-24.899703,-65.469153,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.898386-65.469453,42.06,-24.898386,-65.469453,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.898739-65.469764,23.14,-24.898739,-65.469764,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.899083-65.469892,44.39,-24.899083,-65.469892,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897969-65.470458,22.41,-24.897969,-65.470458,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.8984-65.470761,22.8,-24.8984,-65.470761,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889431-65.470772,51.02,-24.889431,-65.470772,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889431-65.470772,57.24,-24.889431,-65.470772,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.8894-65.4708,57.95,-24.8894,-65.4708,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889472-65.470814,45.67,-24.889472,-65.470814,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889472-65.470814,52.65,-24.889472,-65.470814,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889517-65.470833,52.99,-24.889517,-65.470833,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889517-65.470833,49.8,-24.889517,-65.470833,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889564-65.470864,63.36,-24.889564,-65.470864,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889564-65.470864,58.51,-24.889564,-65.470864,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889614-65.4709,60.22,-24.889614,-65.4709,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889614-65.4709,54.03,-24.889614,-65.4709,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88937-65.47093,46.57,-24.88937,-65.47093,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88937-65.47093,38.81,-24.88937,-65.47093,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889319-65.470961,59.1,-24.889319,-65.470961,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88941-65.47097,49.42,-24.88941,-65.47097,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88941-65.47097,46.97,-24.88941,-65.47097,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.8894-65.47098,54.21,-24.8894,-65.47098,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.8894-65.47098,54.79,-24.8894,-65.47098,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88947-65.471,62.63,-24.88947,-65.471,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88947-65.471,47.71,-24.88947,-65.471,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.8988-65.471019,20.5,-24.8988,-65.471019,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88958-65.47107,59.23,-24.88958,-65.47107,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88958-65.47107,58.49,-24.88958,-65.47107,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88933-65.4711,40.43,-24.88933,-65.4711,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88933-65.4711,35.93,-24.88933,-65.4711,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.889261-65.471119,56.59,-24.889261,-65.471119,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88938-65.47114,58.19,-24.88938,-65.47114,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88938-65.47114,52.24,-24.88938,-65.47114,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88942-65.47118,48.78,-24.88942,-65.47118,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88942-65.47118,57.15,-24.88942,-65.47118,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88949-65.4712,56.11,-24.88949,-65.4712,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897575-65.4712,28.85,-24.897575,-65.4712,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88949-65.4712,51.53,-24.88949,-65.4712,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88955-65.47121,62.96,-24.88955,-65.47121,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.88955-65.47121,60.38,-24.88955,-65.47121,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.897961-65.471469,38.09,-24.897961,-65.471469,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.898319-65.471786,27.84,-24.898319,-65.471786,2015,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.900633-65.473117,71.42,-24.900633,-65.473117,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.900831-65.473539,77.52,-24.900831,-65.473539,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.901603-65.473567,66.2,-24.901603,-65.473567,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.901878-65.474122,57.17,-24.901878,-65.474122,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.902633-65.474225,99.71,-24.902633,-65.474225,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.902342-65.4745,76.49,-24.902342,-65.4745,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89455-65.47835,33.2,-24.89455,-65.47835,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.8951-65.47837,41.07,-24.8951,-65.47837,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89575-65.47858,36.18,-24.89575,-65.47858,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.93364-65.47862,30.84,-24.93364,-65.47862,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.93364-65.47862,19.6,-24.93364,-65.47862,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.985722-65.483153,31.48,-24.985722,-65.483153,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.989433-65.483522,26.34,-24.989433,-65.483522,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.978833-65.488525,17.35,-24.978833,-65.488525,2016,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89464-65.49567,32.38,-24.89464,-65.49567,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89462-65.496,30.28,-24.89462,-65.496,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.89445-65.49634,35.04,-24.89445,-65.49634,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96869-65.5006,23.45,-24.96869,-65.5006,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.96869-65.5006,17.35,-24.96869,-65.5006,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02608-65.50448,34.38,-25.02608,-65.50448,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02624-65.50484,38.27,-25.02624,-65.50484,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02641-65.50526,19.74,-25.02641,-65.50526,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.0206-65.50623,34.53,-25.0206,-65.50623,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02284-65.50627,45.06,-25.02284,-65.50627,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02275-65.50633,30.38,-25.02275,-65.50633,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02274-65.50634,33.23,-25.02274,-65.50634,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.0221-65.50668,45.03,-25.0221,-65.50668,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02112-65.50719,48.07,-25.02112,-65.50719,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.0204-65.50755,38.04,-25.0204,-65.50755,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02096-65.5081,41.82,-25.02096,-65.5081,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.02019-65.50874,41.38,-25.02019,-65.50874,2012,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.04123-65.51349,2.06,-25.04123,-65.51349,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.04123-65.51349,1.45,-25.04123,-65.51349,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.04393-65.51453,31.16,-25.04393,-65.51453,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.04393-65.51453,17.67,-25.04393,-65.51453,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.04461-65.5147,2.06,-25.04461,-65.5147,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-25.04461-65.5147,4.69,-25.04461,-65.5147,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.93226-65.55118,17.03,-24.93226,-65.55118,2010,Huidobro. 2015 (comunic. Personal),Salta
Huidob-24.93226-65.55118,22.81,-24.93226,-65.55118,2010,Huidobro. 2015 (comunic. Personal),Salta
